frame_idx,time_s,theta_deg,theta_sigma_deg,PEN_deg,FL_mm,FL_sigma_mm,combined_confidence,R_scale,median_zncc,valid_fraction,out_of_plane_score,median_dx_px,median_dy_px,epsilon_f_median,epsilon_perp_median,gamma_fperp_median,epsilon_f_sigma_median,strain_rate_f_median_s,fit_residual_median_px
935,28.043549983503794,32.025244342999,0.2572903454125582,33.08639644273819,43.44019233934979,0.2572903454125582,0.9230759143829346,1.0591731494802161,0.9410399794578552,0.9768518805503845,0.07692410796880722,0.0,0.0,-0.0021666549146175385,0.0019820253364741802,0.0014209337532520294,0.0007995364721864462,-0.07223844150826335,0.22189481556415558
936,28.073543085090428,31.999516789918573,0.25,33.14014151605292,43.46450837948766,0.25,1.0,1.0,0.9744221568107605,0.9768518805503845,0.0,0.0,0.0,0.0,-0.0006504426128230989,-0.0011222236789762974,0.00018382917915005237,0.0,0.06440528482198715
937,28.103536186677065,31.988488899848562,0.25,33.090652380279806,43.56080777290642,0.25,1.0,1.0,0.9732613563537598,0.9814814925193787,0.0,0.0,0.0,4.319307663536165e-06,0.0,0.0,0.00013767225027550012,0.00014401003680995927,0.04380972310900688
938,28.1335292882637,32.01682871401479,0.25,33.22917267150288,43.38969591355158,0.25,1.0,1.0,0.9514647722244263,0.9814814925193787,0.0,0.0,0.0,-0.0016419837484136224,0.0025281396228820086,0.002960295882076025,0.0007552288006991148,-0.054745380155858586,0.23097310960292816
939,28.163522389850332,32.17324865913906,0.26691541587452555,33.44297777023198,43.14464314068848,0.26691541587452555,0.8817200660705566,1.1399014277035349,0.9324920773506165,0.9814814925193787,0.11827994138002396,0.0,0.0,-0.003177553415298462,0.0029464182443916798,0.002744195982813835,0.0009074871777556837,-0.10594280841946602,0.2589588165283203
940,28.19351549143697,32.24594551628559,0.25,33.459557687646395,43.204846264456386,0.25,1.0,1.0,0.9667662382125854,0.9814814925193787,0.0,0.0,0.0,-0.00029089750023558736,3.813207149505615e-05,0.0,0.00022246927255764604,-0.009698813555354718,0.07349928468465805
941,28.223508593023602,32.18462297886887,0.25,33.36566186043112,43.34641775798049,0.25,1.0,1.0,0.968208909034729,0.9768518805503845,0.0,0.0,0.0,0.0006283983821049333,-0.0007930367719382048,-0.0006028900388628244,0.00022041043848730624,0.02095143045776058,0.07074491679668427
942,28.25350169461024,32.099721047527765,0.25,33.238033433350466,43.466786240847576,0.25,1.0,1.0,0.9798370599746704,0.9768518805503845,0.0,0.0,0.0,0.0004944515530951321,-0.00017979455878958106,0.0,0.0001731694646878168,0.0164855092317448,0.057841937988996506
943,28.283494796196873,32.05682937927597,0.25,33.18373397827793,43.49047062496147,0.25,1.0,1.0,0.9873079657554626,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,28.31348789778351,32.039198422343105,0.25,33.157469346046526,43.47880592034423,0.25,1.0,1.0,0.9903075695037842,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,28.343480999370144,32.04369141769192,0.25,33.151546478681496,43.47127873944781,0.25,1.0,1.0,0.9871497750282288,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,28.37347410095678,32.08155314875464,0.25,33.13115718781512,43.5458345762751,0.25,1.0,1.0,0.9807250499725342,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,28.403467202543414,32.06244452258497,0.25,33.11847388692442,43.524492461595926,0.25,1.0,1.0,0.9822769165039062,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,28.433460304130048,32.063332546759966,0.25,33.255652769564705,43.40610076220465,0.25,1.0,1.0,0.9833024740219116,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,6.702826067339629e-05,0.0,0.02360868826508522
949,28.463453405716685,32.053647255656244,0.25,33.19236441419824,43.490176630042434,0.25,1.0,1.0,0.9792498350143433,0.9814814925193787,0.0,0.0,0.0,0.0,0.0,0.0,7.931295840535313e-05,0.0,0.028193850070238113
950,28.493446507303318,32.016922023293176,0.25,33.106954520859034,43.59130447968622,0.25,1.0,1.0,0.9768925905227661,0.9814814925193787,0.0,0.0,0.0,0.0006323661073110998,-0.000825881608761847,-0.000649837835226208,0.00028639117954298854,0.02108371838385938,0.09353375434875488
951,28.523439608889955,31.987735360978945,0.25,33.15527141091715,43.574066457429986,0.25,1.0,1.0,0.9872890710830688,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,28.55343271047659,31.98275148470111,0.25,33.1746529667617,43.56098706175079,0.25,1.0,1.0,0.9899383783340454,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,28.583425812063226,32.01090833495337,0.25,33.154314741162324,43.57645083798457,0.25,1.0,1.0,0.9683693051338196,0.9768518805503845,0.0,0.0,0.0,0.0004816695873159915,-0.0007773266988806427,-0.0009848804911598563,0.0003321885596960783,0.016059345710702475,0.10215575993061066
954,28.61341891364986,32.01792122669832,0.25,33.13008328220303,43.60724517118337,0.25,1.0,1.0,0.9873213768005371,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,28.643412015236496,31.998459132007184,0.25,33.09976048080898,43.63163874993141,0.25,1.0,1.0,0.9907008409500122,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,28.67340511682313,31.953751185557508,0.25,33.049115450164976,43.6588680266712,0.25,1.0,1.0,0.9931137561798096,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,28.703398218409763,31.966812866418053,0.25,33.04915538113468,43.68239757889709,0.25,1.0,1.0,0.9912933707237244,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,28.7333913199964,31.973799595828666,0.25,33.01501831999951,43.75124490854977,0.25,1.0,1.0,0.9940894246101379,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,28.763384421583034,31.92615609074332,0.25,32.96181094627491,43.784893869571526,0.25,1.0,1.0,0.9882383942604065,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,28.79337752316967,31.885025007011365,0.25,32.90472155371285,43.837727052345684,0.25,1.0,1.0,0.9864480495452881,0.9768518805503845,0.0,0.0,0.0,0.0,-0.0003231499285902828,0.0,0.00011211902892682701,0.0,0.038329772651195526
961,28.823370624756304,31.841499222119268,0.25,32.84728662663218,43.91756400783635,0.25,1.0,1.0,0.973351001739502,0.9768518805503845,0.0,0.0,0.0,0.000651358743198216,-0.0008984272717498243,-0.0008313410799019039,0.00020838600175920874,0.021716951856971718,0.07006961852312088
962,28.85336372634294,31.825821866167644,0.25,32.8001794670684,43.99480412620962,0.25,1.0,1.0,0.9792580604553223,0.9768518805503845,0.0,0.0,0.0,0.0,-0.0004942014347761869,0.0,0.00011723919305950403,0.0,0.04159673675894737
963,28.883356827929575,31.81863015930807,0.25,32.781697672269644,44.02218426703947,0.25,1.0,1.0,0.9827009439468384,0.9722222089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,28.91334992951621,31.793295527817918,0.25,32.75021377492186,44.06353383519268,0.25,1.0,1.0,0.9874113202095032,0.9768518805503845,0.0,0.0,0.0,0.0,0.0,0.0,9.307314758189023e-05,0.0,0.033027566969394684
965,28.943343031102845,31.727869870711515,0.25,32.663174708189246,44.179281386856566,0.25,1.0,1.0,0.9639205932617188,0.9768518805503845,0.0,0.0,0.0,0.0011551962234079838,-0.001567461178638041,-0.0015873165102675557,0.00039449523319490254,0.03851539728464559,0.14238649606704712
966,28.97333613268948,31.663506919685062,0.25,32.6018434907586,44.241884801291626,0.25,1.0,1.0,0.9706283211708069,0.9768518805503845,0.0,0.0,0.0,0.0005938035901635885,-0.0008430999587289989,-0.0006950236856937408,0.00023475737543776631,0.019798005499644205,0.07052194327116013
967,29.003329234276116,31.62289303628026,0.25348398548949014,32.548426477714656,44.31427754426875,0.25348398548949014,0.947022557258606,1.0280660943941768,0.9445810914039612,0.9722222089767456,0.05297744274139404,0.0,0.0,0.0022261652629822493,-0.0023996804375201464,-0.0027304564137011766,0.0008201159071177244,0.07422257603309118,0.23229558765888214
968,29.03332233586275,31.530579932768063,0.30509126961968513,32.42556017401179,44.50149150813065,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9194861054420471,0.9722222089767456,0.22119921445846558,-1.0,0.0,0.004318765364587307,-0.0047310953959822655,-0.0049409279599785805,0.0014739872422069311,0.14399195602070541,0.35085657238960266
969,29.063315437449386,31.38366262942978,0.30509126961968513,32.291924820367115,44.72549319213242,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9021304249763489,0.9768518805503845,0.22119921445846558,-1.0,0.0,0.006254029925912619,-0.00511819776147604,-0.00677268672734499,0.0016164346598088741,0.20851561175985261,0.39764726161956787
970,29.09330853903602,31.174789122386073,0.30509126961968513,32.125850138851575,44.933773141867576,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9072214365005493,0.9722222089767456,0.22119921445846558,-1.0,0.0,0.003959960304200649,-0.004715232644230127,-0.0031163536477833986,0.0014136603567749262,0.13202903650235384,0.34926941990852356
971,29.123301640622657,31.059425345931203,0.30509126961968513,32.02086416537213,45.06184842999307,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9253705143928528,0.9675925970077515,0.22119921445846558,0.0,0.0,0.002744720783084631,-0.0031672969926148653,-0.003484102664515376,0.0012763765407726169,0.09151173562882468,0.32988372445106506
972,29.15329474220929,31.00093338440584,0.27588865247016675,31.976568249821185,45.13444269175554,0.27588865247016675,0.8524084091186523,1.217832776988871,0.939102053642273,0.9722222089767456,0.14759157598018646,0.0,0.0,0.0025661499239504337,-0.003075779415667057,-0.0037829014472663403,0.0009638289920985699,0.08555800461443142,0.28474441170692444
973,29.183287843795927,30.94967445684921,0.30509126961968513,31.95220824791366,45.24217761085779,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9120679497718811,0.9675925970077515,0.22119921445846558,-1.0,0.0,0.003612544620409608,-0.002983982441946864,-0.005966879427433014,0.0013705306919291615,0.12044585018907673,0.334940105676651
974,29.21328094538256,30.748395609491496,0.30556392151007283,31.731587222870758,45.54527751976852,0.30556392151007283,0.7777593731880188,1.493908962057823,0.8986518383026123,0.9768518805503845,0.22224061191082,-1.0,0.0,0.005191247444599867,-0.005229667294770479,-0.00955401360988617,0.0017535326769575477,0.17308138105040416,0.4060969054698944
975,29.243274046969198,30.589636967521187,0.30509126961968513,31.5692075553697,45.77524202591665,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9264315366744995,0.9814814925193787,0.22119921445846558,-1.0,0.0,0.003859893186017871,-0.0032821197528392076,-0.0036349447909742594,0.0012914570979773998,0.12869269871502184,0.3209238648414612
976,29.27326714855583,30.55451745592279,0.25,31.51773571012893,45.90751982574792,0.25,1.0,1.0,0.9635102152824402,0.9907407164573669,0.0,0.0,0.0,0.0013461465714499354,-0.0011972073698416352,-0.0012677343329414725,0.0005635415436699986,0.0448818728387123,0.1758778691291809
977,29.303260250142465,30.530443674563458,0.25,31.497251010881655,45.99362193318509,0.25,1.0,1.0,0.9539172649383545,0.9907407164573669,0.0,0.0,0.0,0.0007763410685583949,-0.0009498257422819734,-0.0011331303976476192,0.0004608154122252017,0.025883987566805447,0.15025454759597778
978,29.333253351729102,30.43912440383184,0.30509126961968513,31.431288983054202,46.104142302686896,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9460437893867493,0.9861111044883728,0.22119921445846558,-1.0,0.0,0.0026763472706079483,-0.002749800682067871,-0.0030004545114934444,0.0010663327993825078,0.08923209434933961,0.28811782598495483
979,29.363246453315735,30.350807203054927,0.30509126961968513,31.367495864681956,46.112999958125464,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8972892761230469,0.9907407164573669,0.22119921445846558,-1.0,0.0,0.0024756810162216425,-0.003778888611122966,-8.129842899506912e-05,0.0015634940937161446,0.08254168076184579,0.3682953417301178
980,29.393239554902372,30.28736508690949,0.26765447273195997,31.299851480312867,46.23123004833765,0.26765447273195997,0.8790774345397949,1.1462226683747758,0.9224597215652466,0.9907407164573669,0.12092256546020508,-1.0,0.0,0.0026089015882462263,-0.003120492212474346,-0.003985718358308077,0.001196005498059094,0.08698338785371744,0.32176893949508667
981,29.423232656489006,30.20066966230013,0.30509126961968513,31.2203886639997,46.34816054803213,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9127315282821655,0.9907407164573669,0.22119921445846558,-1.0,0.0,0.002955223200842738,-0.0031305046286433935,-0.004402593709528446,0.0012509473599493504,0.09853009673929773,0.3180340528488159
982,29.453225758075643,30.06831867801418,0.30509126961968513,31.121698227449883,46.43420272257889,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.924575924873352,0.9953703880310059,0.22119921445846558,-1.0,0.0,0.002560945227742195,-0.0037600588984787464,-0.0012289108708500862,0.0011223063338547945,0.08538447483815254,0.27879321575164795
983,29.483218859662276,29.89933218058286,0.30509126961968513,31.010963811678977,46.58181928454705,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8934839367866516,0.9953703880310059,0.22119921445846558,-1.0,0.0,0.003194232238456607,-0.006393076851963997,0.00011766111856559291,0.0017390502616763115,0.10649889706238173,0.3959222435951233
984,29.513211961248913,29.74566913837063,0.30509126961968513,30.99780533511486,46.69282284426668,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8942864537239075,0.9861111044883728,0.22119921445846558,-1.0,0.0,0.003508577588945627,-0.004603042732924223,-0.003829838475212455,0.001753258635289967,0.11697948539303617,0.4089530110359192
985,29.543205062835547,29.549359822232418,0.30509126961968513,30.79205006872519,46.97022669383981,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.8855205178260803,0.9861111044883728,0.22119921445846558,-1.0,0.0,0.004561008885502815,-0.004547481425106525,-0.004787401761859655,0.0015364274149760604,0.15206859725154936,0.36783459782600403
986,29.57319816442218,29.397940898123466,0.3054012795867156,30.61546449711716,47.16655133500136,0.3054012795867156,0.7781173586845398,1.4923190651712517,0.8865927457809448,0.9907407164573669,0.22188261151313782,-1.0,0.0,0.004469829145818949,-0.0046547818928956985,-0.002558688633143902,0.001669001067057252,0.14902857355074958,0.38356852531433105
987,29.603191266008817,29.191842781776586,0.34341273855566135,30.365901043639496,47.439565774711674,0.34341273855566135,0.7021884918212891,1.8869169440367841,0.8554720282554626,0.9861111044883728,0.29781150817871094,-2.0,0.0,0.004439689684659243,-0.006669214926660061,-0.0024960285518318415,0.0020144416484981775,0.14802369377622382,0.4246024787425995
988,29.63318436759545,29.000073122800984,0.3208001373353139,30.189056143259165,47.640801498617975,0.3208001373353139,0.7457159757614136,1.6466036498297,0.8840261697769165,0.9953703880310059,0.2542840540409088,-2.0,0.0,0.004887595307081938,-0.006274711340665817,-0.006151242181658745,0.0018760568927973509,0.1629573151334189,0.43682408332824707
989,29.663177469182088,28.86995702569368,0.30509126961968513,30.05892794338945,47.789345711699816,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9047243595123291,0.9907407164573669,0.22119921445846558,-1.0,0.0,0.002650063717737794,-0.004122892394661903,-0.005358310882002115,0.0015029065543785691,0.08835577441309579,0.38391590118408203
990,29.69317057076872,28.66826758350561,0.37466990984558135,29.989499574939344,48.01307244619608,0.37466990984558135,0.6470069885253906,2.246040661499137,0.8415402173995972,0.9953703880310059,0.3529930114746094,-1.0,0.0,0.0036025906447321177,-0.005306127481162548,-0.0054018241353333,0.002506292425096035,0.12011397468601354,0.5141440033912659
991,29.72316367235536,28.34985895377966,0.36111534804180867,29.779376995410814,48.37290256370158,0.36111534804180867,0.6703837513923645,2.0864687134617057,0.868036687374115,1.0,0.3296162784099579,-2.0,0.0,0.005643491633236408,-0.008642569184303284,-0.004900272469967604,0.0026702687609940767,0.1881596545437351,0.5489438772201538
992,29.753156773941992,28.14242548671737,0.30509126961968513,29.63676218043608,48.58594434060685,0.30509126961968513,0.7788007855415344,1.4892909247704225,0.9002911448478699,0.9953703880310059,0.22119921445846558,-1.0,0.0,0.004286705516278744,-0.006050162483006716,-0.0052542733028531075,0.0018526907078921795,0.1429230486182496,0.4361129105091095
993,29.78314987552863,27.976923575688232,0.33984435341897457,29.575455827924657,48.7287364829535,0.33984435341897457,0.7088115811347961,1.847906952812174,0.8792772889137268,0.9953703880310059,0.29118844866752625,-1.0,0.0,0.0023958454839885235,-0.005549548659473658,-0.0011052930494770408,0.001850329921580851,0.07987988428166136,0.431949257850647
994,29.813142977115263,27.80444526399802,0.34746156091853314,29.385010544483833,48.98199095256399,0.34746156091853314,0.6947668790817261,1.9316725810550963,0.8711914420127869,0.9953703880310059,0.3052331507205963,-1.0,-1.0,0.0028169420547783375,-0.005115742329508066,-0.002671679714694619,0.0022108678240329027,0.09391966504836455,0.48778650164604187
