row,frame,matlab_alpha,python_alpha,alpha_error_python_minus_matlab,abs_alpha_error,selected_line_alpha,py_first_peak_alpha,py_first_peak_weight,py_total_peak_weight,py_weighted_peak_spread,py_nearest_peak_to_matlab,py_nearest_peak_distance_to_matlab,py_nearest_peak_index,matlab_first_peak_alpha,matlab_first_peak_weight,matlab_total_peak_weight,matlab_weighted_peak_spread,matlab_nearest_peak_to_python,matlab_nearest_peak_distance_to_python,matlab_nearest_peak_index,mask_density,n_fascicle_candidates,category
1354,1354,20.5,24.0,3.5,3.5,17.81888771057129,26.0,281.0,2161.0,2.310504396112911,20.0,0.5,3,19.5,317.0,2793.0,1.9649122807017543,22.5,1.5,2,0.08882453292608261,130.0,"peak exists, weighted median differs"
1355,1355,20.5,23.0,2.5,2.5,17.927919387817383,26.0,276.0,2176.0,2.9673713235294117,20.0,0.5,1,19.0,320.0,2820.0,2.3205673758865246,22.5,0.5,2,0.08889548480510712,145.0,"peak exists, weighted median differs"
1356,1356,19.5,24.0,4.5,4.5,17.878694534301758,26.0,281.0,2180.0,2.3357798165137615,20.0,0.5,2,19.0,314.0,2790.0,3.350179211469534,22.5,1.5,2,0.08753450959920883,112.0,"peak exists, weighted median differs"
1357,1357,19.5,24.0,4.5,4.5,18.034284591674805,26.0,278.0,2188.0,2.3441499085923216,20.0,0.5,2,19.0,315.0,2796.0,2.280758226037196,22.5,1.5,8,0.08771511167287827,116.0,"peak exists, weighted median differs"
1358,1358,20.0,23.0,3.0,3.0,17.969139099121094,26.0,273.0,2155.0,2.979582366589327,20.0,0.0,2,20.0,315.0,2791.0,2.2226800429953424,22.0,1.0,6,0.08572202920913696,111.0,"peak exists, weighted median differs"
1359,1359,20.0,24.0,4.0,4.0,17.878694534301758,26.0,273.0,2139.0,2.3445535296867694,20.0,0.0,2,19.0,312.0,2781.0,2.1819489392304927,22.0,2.0,6,0.08600582927465439,100.0,"peak exists, weighted median differs"
1360,1360,20.0,23.0,3.0,3.0,17.969139099121094,26.0,268.0,2148.0,3.026536312849162,20.0,0.0,2,19.5,308.0,2793.0,2.1186895810955964,22.0,1.0,2,0.08774091303348541,101.0,"peak exists, weighted median differs"
1361,1361,20.0,23.0,3.0,3.0,17.650123596191406,25.0,258.0,2206.0,3.385312783318223,20.0,0.0,8,20.0,307.0,2850.0,1.4635087719298245,22.0,1.0,6,0.09173353016376495,101.0,"peak exists, weighted median differs"
1362,1362,20.5,24.0,3.5,3.5,19.440032958984375,26.0,291.0,2311.0,2.7044569450454348,20.0,0.5,2,22.0,316.0,2931.0,1.8904810644831116,22.0,2.0,0,0.10010578483343124,116.0,"peak exists, weighted median differs"
1363,1363,20.0,23.0,3.0,3.0,19.057703018188477,26.0,313.0,2453.0,3.445984508764778,20.0,0.0,1,20.5,303.0,2887.0,2.469172151021822,22.5,0.5,7,0.11220619827508926,152.0,"peak exists, weighted median differs"
1364,1364,20.5,24.0,3.5,3.5,18.778032302856445,26.0,299.0,2412.0,2.9784411276948592,20.0,0.5,1,20.5,312.0,2878.0,1.8095899930507298,22.5,1.5,3,0.10873603820800781,167.0,"peak exists, weighted median differs"
1365,1365,20.5,24.0,3.5,3.5,18.725786209106445,26.0,291.0,2449.0,3.0751327072274397,20.0,0.5,2,20.5,343.0,2942.0,2.8784840244731473,22.0,2.0,4,0.10831677913665771,127.0,"peak exists, weighted median differs"
1366,1366,20.5,22.0,1.5,1.5,17.927919387817383,26.0,289.0,2506.0,4.350359138068635,19.0,1.5,1,20.5,350.0,2957.0,3.324991545485289,22.0,0.0,3,0.11052916944026947,116.0,nearest Python peak also far
1367,1367,20.5,22.0,1.5,1.5,18.083444595336914,26.0,286.0,2490.0,4.021285140562249,21.0,0.5,9,20.5,363.0,2979.0,3.3815038603558243,22.5,0.5,2,0.11162568628787994,181.0,"peak exists, weighted median differs"
1368,1368,20.5,24.0,3.5,3.5,18.004159927368164,26.0,291.0,2500.0,3.8128,20.0,0.5,9,20.5,353.0,2968.0,2.2139487870619945,24.0,0.0,7,0.11396707594394684,195.0,"peak exists, weighted median differs"
1369,1369,20.5,22.0,1.5,1.5,18.060470581054688,26.0,295.0,2480.0,3.6713709677419355,20.0,0.5,6,20.5,369.0,2990.0,1.9249163879598663,22.0,0.0,3,0.1125093549489975,127.0,"peak exists, weighted median differs"
1370,1370,20.5,23.0,2.5,2.5,18.434947967529297,26.0,299.0,2537.0,2.9743791880173434,20.0,0.5,8,20.5,378.0,3028.0,1.7511558784676353,22.0,1.0,3,0.11205139756202698,146.0,"peak exists, weighted median differs"
1371,1371,20.5,23.0,2.5,2.5,19.2900447845459,26.0,297.0,2585.0,2.6936170212765957,19.0,1.5,1,20.5,384.0,3007.0,2.5641835716661125,23.0,0.0,3,0.1152893528342247,210.0,nearest Python peak also far
1372,1372,20.5,23.0,2.5,2.5,18.970407485961914,26.0,297.0,2586.0,2.2668213457076565,20.0,0.5,1,20.5,356.0,2984.0,2.40264745308311,23.0,0.0,3,0.11385097354650497,169.0,"peak exists, weighted median differs"
1373,1373,20.5,23.0,2.5,2.5,18.970407485961914,26.0,303.0,2620.0,2.9041984732824426,20.0,0.5,3,20.5,362.0,2956.0,2.9135656292286876,23.0,0.0,3,0.11730178445577621,172.0,"peak exists, weighted median differs"
1374,1374,20.5,23.0,2.5,2.5,18.103761672973633,26.0,302.0,2533.0,2.5925779707856296,20.0,0.5,2,20.5,343.0,2983.0,2.638451223600402,23.0,0.0,3,0.11578600853681564,170.0,"peak exists, weighted median differs"
1375,1375,20.5,23.0,2.5,2.5,-23.749496459960938,26.0,294.0,2530.0,2.942292490118577,20.0,0.5,2,20.5,328.0,2933.0,3.984657347425844,23.0,0.0,3,0.11900461465120316,165.0,"peak exists, weighted median differs"
1376,1376,20.5,23.0,2.5,2.5,17.878694534301758,26.0,284.0,2506.0,3.0426975259377493,20.0,0.5,1,19.5,327.0,2917.0,3.9772026054165237,23.0,0.0,1,0.11801774799823761,211.0,"peak exists, weighted median differs"
1377,1377,21.0,24.0,3.0,3.0,20.136301040649414,30.0,271.0,2440.0,2.4655737704918033,22.0,1.0,1,23.0,341.0,2885.0,4.218024263431542,24.5,0.5,6,0.1136445701122284,136.0,"peak exists, weighted median differs"
1378,1378,21.0,24.0,3.0,3.0,18.024721145629883,27.0,277.0,2520.0,2.6,21.0,0.0,1,21.0,331.0,2882.0,2.8809854267869537,24.0,0.0,8,0.12369385361671448,167.0,"peak exists, weighted median differs"
1379,1379,21.0,25.0,4.0,4.0,21.03750991821289,25.0,270.0,2454.0,3.389160554197229,20.0,1.0,1,20.5,334.0,2893.0,3.0926374006221913,25.0,0.0,7,0.1157086119055748,182.0,"peak exists, weighted median differs"
1380,1380,21.5,23.0,1.5,1.5,19.24952507019043,20.0,301.0,2374.0,4.774641954507161,21.0,0.5,5,20.0,335.0,2919.0,2.8084960602946216,23.0,0.0,6,0.1007443442940712,173.0,"peak exists, weighted median differs"
1381,1381,21.5,24.0,2.5,2.5,18.71173667907715,21.0,278.0,2474.0,4.531527890056589,21.0,0.5,0,21.5,316.0,2932.0,3.421214188267394,23.5,0.5,9,0.10083464533090591,140.0,"peak exists, weighted median differs"
1382,1382,22.0,24.0,2.0,2.0,20.854455947875977,28.0,265.0,2358.0,4.438083121289228,22.0,0.0,4,22.0,327.0,2816.0,2.895596590909091,24.0,0.0,8,0.10585928708314896,176.0,"peak exists, weighted median differs"
1383,1383,22.0,26.0,4.0,4.0,-21.801406860351562,29.0,252.0,2207.0,4.753058450385138,22.0,0.0,9,20.5,315.0,2827.0,2.3866289352670678,25.0,1.0,6,0.09614541381597519,127.0,"peak exists, weighted median differs"
1384,1384,24.0,27.0,3.0,3.0,19.79887580871582,30.0,285.0,2160.0,3.948611111111111,24.0,0.0,3,22.5,311.0,2820.0,1.8459219858156029,26.0,1.0,3,0.08906318247318268,129.0,"peak exists, weighted median differs"
1385,1385,23.5,27.0,3.5,3.5,20.55604362487793,31.0,230.0,2008.0,5.827689243027889,24.0,0.5,1,24.0,310.0,2805.0,3.842959001782531,26.0,1.0,1,0.07968471944332123,75.0,"peak exists, weighted median differs"
1386,1386,25.0,25.0,0.0,0.0,19.536653518676758,32.0,224.0,1998.0,4.902402402402402,25.0,0.0,2,27.0,302.0,2808.0,2.993233618233618,25.0,0.0,2,0.07743363082408905,107.0,matched within 1 deg
1387,1387,24.5,26.0,1.5,1.5,-23.198593139648438,27.0,220.0,2058.0,4.055393586005831,25.0,0.5,1,25.0,322.0,2783.0,2.820697089471793,26.5,0.5,5,0.08496091514825821,113.0,"peak exists, weighted median differs"
1388,1388,25.5,27.0,1.5,1.5,19.358993530273438,25.0,245.0,1998.0,3.410910910910911,25.0,0.5,0,25.5,342.0,2814.0,3.562544420753376,27.0,0.0,1,0.08080058544874191,105.0,"peak exists, weighted median differs"
1389,1389,25.5,27.0,1.5,1.5,21.447734832763672,26.0,244.0,2027.0,2.530340404538727,26.0,0.5,0,25.5,345.0,2804.0,2.447039942938659,27.0,0.0,3,0.07909775525331497,103.0,"peak exists, weighted median differs"
1390,1390,25.5,27.0,1.5,1.5,-24.304550170898438,26.0,247.0,2009.0,2.785465405674465,26.0,0.5,0,25.5,330.0,2848.0,2.9525983146067416,27.0,0.0,5,0.07870429754257202,95.0,"peak exists, weighted median differs"
1391,1391,25.0,27.0,2.0,2.0,-25.201126098632812,27.0,312.0,2271.0,1.9652135623073537,25.0,0.0,1,26.5,338.0,2832.0,4.684851694915254,26.5,0.5,0,0.09034676104784012,105.0,"peak exists, weighted median differs"
1392,1392,26.0,27.0,1.0,1.0,22.166345596313477,27.0,286.0,2283.0,4.51730179588261,27.0,1.0,0,26.0,336.0,2895.0,4.036096718480138,27.5,0.5,8,0.09183673560619354,122.0,matched within 1 deg
1393,1393,25.5,27.0,1.5,1.5,21.447734832763672,27.0,259.0,2189.0,3.7058017359524897,26.0,0.5,6,26.5,341.0,2813.0,5.755065766086029,26.5,0.5,0,0.08067158609628677,97.0,"peak exists, weighted median differs"
1394,1394,26.0,29.0,3.0,3.0,19.65382194519043,27.0,289.0,2286.0,5.014873140857393,26.0,0.0,9,26.5,341.0,2849.0,3.8101088101088103,28.0,1.0,3,0.08163265138864517,100.0,"peak exists, weighted median differs"
1395,1395,25.5,27.0,1.5,1.5,21.801406860351562,27.0,309.0,2236.0,5.326923076923077,26.0,0.5,5,26.5,363.0,2908.0,3.68449105914718,26.5,0.5,0,0.08071673661470413,121.0,"peak exists, weighted median differs"
1396,1396,26.5,27.0,0.5,0.5,19.65382194519043,27.0,313.0,2244.0,4.6653297682709445,27.0,0.5,0,26.5,373.0,2877.0,2.5034758428919015,27.0,0.0,5,0.083490289747715,105.0,matched within 1 deg
1397,1397,26.0,27.0,1.0,1.0,-22.47943115234375,27.0,315.0,2301.0,5.254671881790526,26.0,0.0,1,27.0,360.0,2829.0,4.944503358077059,27.0,0.0,0,0.08341933786869049,124.0,matched within 1 deg
1398,1398,26.0,28.0,2.0,2.0,-23.198593139648438,28.0,320.0,2385.0,4.650314465408805,26.0,0.0,1,27.0,351.0,2828.0,5.08539603960396,28.5,0.5,3,0.08683789521455765,115.0,"peak exists, weighted median differs"
1399,1399,25.5,26.0,0.5,0.5,21.801406860351562,28.0,307.0,2269.0,4.121198765976201,26.0,0.5,1,27.0,334.0,2780.0,5.433093525179856,26.0,0.0,1,0.08322583138942719,106.0,matched within 1 deg
1400,1400,27.0,26.0,-1.0,1.0,-22.380126953125,28.0,297.0,2197.0,3.820664542558034,27.0,0.0,9,27.0,351.0,2837.0,3.4206908706379977,26.0,0.0,1,0.07944606244564056,78.0,matched within 1 deg
1401,1401,26.0,28.0,2.0,2.0,-22.109451293945312,28.0,295.0,2249.0,5.547799021787461,26.0,0.0,1,27.5,343.0,2867.0,4.5488315312173,27.5,0.5,0,0.08036842942237854,112.0,"peak exists, weighted median differs"
1402,1402,26.0,30.0,4.0,4.0,20.637544631958008,28.0,298.0,2331.0,5.1334191334191335,26.0,0.0,1,27.5,363.0,2845.0,3.9725834797891038,29.0,1.0,3,0.08250986784696579,73.0,"peak exists, weighted median differs"
1403,1403,27.5,28.0,0.5,0.5,-21.1612548828125,28.0,327.0,2437.0,4.462864177267131,28.0,0.5,0,28.0,325.0,2836.0,4.997355430183357,28.0,0.0,0,0.08813437074422836,119.0,matched within 1 deg
1404,1404,26.5,28.0,1.5,1.5,21.801406860351562,28.0,344.0,2459.0,4.390809272061814,26.0,0.5,3,28.0,344.0,2898.0,6.108178053830228,28.0,0.0,0,0.09038545936346054,120.0,"peak exists, weighted median differs"
1405,1405,26.5,28.0,1.5,1.5,19.358993530273438,28.0,285.0,2097.0,4.4620886981402,26.0,0.5,3,28.0,352.0,2829.0,6.488158359844468,28.0,0.0,0,0.07104156166315079,74.0,"peak exists, weighted median differs"
1406,1406,26.5,28.0,1.5,1.5,22.98871612548828,29.0,294.0,2416.0,4.068708609271523,27.0,0.5,4,28.0,317.0,2758.0,7.616388687454677,28.0,0.0,0,0.09700972586870193,156.0,"peak exists, weighted median differs"
1407,1407,27.5,28.0,0.5,0.5,17.86009407043457,29.0,289.0,2423.0,4.851423854725547,28.0,0.5,2,27.5,284.0,2719.0,6.372379551305627,27.5,0.5,0,0.10138935595750809,130.0,matched within 1 deg
1408,1408,21.0,28.0,7.0,7.0,18.434947967529297,29.0,288.0,2242.0,5.532114183764496,22.0,1.0,4,14.0,295.0,2724.0,6.718795888399413,28.0,0.0,3,0.0900113508105278,112.0,"peak exists, weighted median differs"
1409,1409,25.5,28.0,2.5,2.5,-19.983108520507812,30.0,283.0,2360.0,5.757627118644068,28.0,2.5,2,18.0,287.0,2655.0,7.561770244821092,28.0,0.0,8,0.09272684901952744,107.0,nearest Python peak also far
1410,1410,18.0,29.0,11.0,11.0,18.92464256286621,29.0,282.0,2236.0,4.300536672629696,18.0,0.0,3,18.0,305.0,2700.0,8.085555555555555,29.5,0.5,1,0.09155938029289246,96.0,"peak exists, weighted median differs"
1411,1411,27.5,29.0,1.5,1.5,17.744670867919922,29.0,264.0,2111.0,6.4059687351965895,29.0,1.5,0,18.0,307.0,2697.0,6.378197997775306,29.0,0.0,3,0.07989757508039474,80.0,nearest Python peak also far
1412,1412,28.5,30.0,1.5,1.5,17.878694534301758,30.0,234.0,1953.0,2.889400921658986,29.0,0.5,2,28.5,284.0,2660.0,5.79624060150376,30.0,0.0,2,0.0725637897849083,63.0,"peak exists, weighted median differs"
1413,1413,19.0,31.0,12.0,12.0,17.744670867919922,31.0,223.0,1792.0,3.5033482142857144,23.0,4.0,7,19.0,281.0,2683.0,8.073238911666046,30.5,0.5,4,0.05448412150144577,56.0,nearest Python peak also far
1414,1414,17.5,31.0,13.5,13.5,22.166345596313477,31.0,219.0,1727.0,2.303995367689635,25.0,7.5,5,13.5,286.0,2659.0,5.980443775855584,31.0,0.0,3,0.05003999173641205,29.0,nearest Python peak also far
1415,1415,29.0,31.0,2.0,2.0,-23.198593139648438,31.0,273.0,1981.0,1.8904593639575973,29.0,0.0,1,13.5,302.0,2689.0,6.917627370769803,30.5,0.5,1,0.06962253898382187,73.0,"peak exists, weighted median differs"
1416,1416,29.0,31.0,2.0,2.0,17.650123596191406,31.0,292.0,2150.0,2.9804651162790696,29.0,0.0,2,30.5,310.0,2706.0,6.590354767184036,30.5,0.5,0,0.07691116631031036,88.0,"peak exists, weighted median differs"
1417,1417,29.5,31.0,1.5,1.5,18.970407485961914,31.0,292.0,2226.0,4.163522012578617,29.0,0.5,2,31.0,311.0,2666.0,7.4992498124531135,31.0,0.0,0,0.08596713095903397,92.0,"peak exists, weighted median differs"
1418,1418,29.5,31.0,1.5,1.5,21.161258697509766,31.0,301.0,2298.0,3.9295039164490864,29.0,0.5,3,13.5,304.0,2695.0,7.504267161410018,31.0,0.0,1,0.08781186491250992,83.0,"peak exists, weighted median differs"
1419,1419,27.5,31.0,3.5,3.5,22.479433059692383,31.0,280.0,2114.0,5.06717123935667,29.0,1.5,3,13.5,294.0,2631.0,7.448878753325731,31.0,0.0,2,0.07463427633047104,62.0,nearest Python peak also far
1420,1420,20.0,31.0,11.0,11.0,19.65382194519043,32.0,284.0,2158.0,3.4504170528266913,24.0,4.0,7,13.5,306.0,2657.0,7.5843056078283775,31.5,0.5,2,0.07942671328783035,90.0,nearest Python peak also far
1421,1421,29.5,31.0,1.5,1.5,17.744670867919922,32.0,231.0,1863.0,2.7713365539452495,30.0,0.5,1,13.5,302.0,2674.0,8.328534031413612,31.5,0.5,2,0.06255966424942017,54.0,"peak exists, weighted median differs"
1422,1422,30.0,31.0,1.0,1.0,19.38451385498047,31.0,262.0,2101.0,3.316039980961447,30.0,0.0,1,31.0,291.0,2636.0,9.767071320182094,31.0,0.0,0,0.07225418835878372,78.0,matched within 1 deg
1423,1423,30.5,32.0,1.5,1.5,-21.037506103515625,32.0,262.0,2067.0,3.4620222544750847,31.0,0.5,1,32.0,299.0,2623.0,7.020777735417461,32.0,0.0,0,0.07053845375776291,60.0,"peak exists, weighted median differs"
1424,1424,31.0,32.0,1.0,1.0,22.932098388671875,31.0,264.0,2048.0,2.064453125,31.0,0.0,0,32.0,307.0,2679.0,4.661254199328107,32.0,0.0,0,0.06824866682291031,80.0,matched within 1 deg
1425,1425,19.0,33.0,14.0,14.0,18.434947967529297,33.0,260.0,2077.0,1.9754453538757824,27.0,8.0,9,32.5,289.0,2598.0,8.7328714395689,32.5,0.5,0,0.06972574442625046,99.0,nearest Python peak also far
1426,1426,31.5,33.0,1.5,1.5,-22.166351318359375,33.0,252.0,1967.0,2.7183528215556687,31.0,0.5,1,33.0,293.0,2645.0,7.548393194706994,33.0,0.0,0,0.06059237942099571,63.0,"peak exists, weighted median differs"
1427,1427,32.5,33.0,0.5,0.5,-19.440032958984375,33.0,252.0,1958.0,2.379979570990807,33.0,0.5,0,32.5,292.0,2579.0,9.750678557580457,33.0,0.0,6,0.0627402663230896,51.0,matched within 1 deg
1428,1428,33.5,33.0,-0.5,0.5,22.3801326751709,33.0,291.0,2026.0,4.010858835143139,33.0,0.5,0,33.5,310.0,2661.0,5.938181134911687,33.5,0.5,0,0.06679739058017731,51.0,matched within 1 deg
1429,1429,32.0,33.0,1.0,1.0,17.81888771057129,33.0,289.0,2026.0,4.055774925962488,32.0,0.0,2,33.0,280.0,2577.0,10.117190531625921,33.0,0.0,0,0.07511159032583237,64.0,matched within 1 deg
1430,1430,34.0,34.0,0.0,0.0,-21.655990600585938,34.0,281.0,2114.0,3.2677388836329233,34.0,0.0,0,34.0,291.0,2626.0,6.383853769992384,34.0,0.0,0,0.07947831600904465,88.0,matched within 1 deg
1431,1431,34.5,32.0,-2.5,2.5,19.65382194519043,34.0,289.0,2152.0,4.878252788104089,34.0,0.5,0,33.0,307.0,2650.0,6.7152830188679244,33.0,1.0,0,0.08491576462984085,83.0,"peak exists, weighted median differs"
1432,1432,35.0,32.0,-3.0,3.0,20.136301040649414,34.0,315.0,2361.0,4.753917831427361,34.0,1.0,0,33.5,297.0,2604.0,6.521505376344086,32.0,0.0,7,0.10027993470430374,105.0,"peak exists, weighted median differs"
1433,1433,34.0,32.0,-2.0,2.0,19.5731258392334,34.0,308.0,2304.0,5.243055555555555,34.0,0.0,0,34.0,288.0,2589.0,4.751062186172267,32.0,0.0,6,0.09677106887102127,95.0,"peak exists, weighted median differs"
1434,1434,32.5,32.0,-0.5,0.5,19.983104705810547,34.0,297.0,2334.0,5.439588688946015,32.0,0.5,1,34.0,284.0,2619.0,4.773577701412753,31.5,0.5,2,0.10231172293424606,114.0,matched within 1 deg
1435,1435,32.5,33.0,0.5,0.5,-24.443954467773438,33.0,278.0,2168.0,3.590867158671587,33.0,0.5,0,33.5,292.0,2633.0,6.605962780098746,33.5,0.5,0,0.0862702876329422,93.0,matched within 1 deg
1436,1436,33.5,32.0,-1.5,1.5,18.434947967529297,33.0,278.0,2180.0,5.06559633027523,33.0,0.5,0,33.5,294.0,2621.0,6.085463563525372,32.0,0.0,4,0.0873023048043251,91.0,"peak exists, weighted median differs"
1437,1437,32.5,32.0,-0.5,0.5,17.81888771057129,34.0,283.0,2262.0,5.73342175066313,32.0,0.5,1,34.0,288.0,2588.0,6.77047913446677,32.5,0.5,1,0.09365566819906235,105.0,matched within 1 deg
1438,1438,31.5,32.0,0.5,0.5,21.501432418823242,34.0,283.0,2276.0,5.381370826010545,32.0,0.5,3,34.0,279.0,2592.0,7.361689814814815,31.5,0.5,3,0.09505534172058105,77.0,matched within 1 deg
1439,1439,31.5,32.0,0.5,0.5,18.88608741760254,34.0,312.0,2379.0,5.585119798234552,32.0,0.5,3,34.0,274.0,2574.0,4.694055944055944,31.5,0.5,1,0.09581645578145981,102.0,matched within 1 deg
1440,1440,34.0,34.0,0.0,0.0,21.03750991821289,34.0,302.0,2274.0,4.586631486367634,34.0,0.0,0,34.0,278.0,2615.0,5.501338432122371,34.0,0.0,0,0.0844707041978836,87.0,matched within 1 deg
1441,1441,34.0,34.0,0.0,0.0,17.19853973388672,35.0,267.0,2286.0,4.955818022747157,34.0,0.0,9,30.5,266.0,2537.0,5.250886874260938,34.0,0.0,1,0.09386852383613586,110.0,matched within 1 deg
1442,1442,24.0,33.0,9.0,9.0,16.699243545532227,36.0,274.0,2232.0,7.867383512544803,24.0,0.0,8,34.5,270.0,2538.0,8.523640661938535,33.0,0.0,7,0.08549626916646957,108.0,"peak exists, weighted median differs"
1443,1443,31.0,33.0,2.0,2.0,17.878694534301758,36.0,270.0,2228.0,6.485188509874327,33.0,2.0,8,13.5,272.0,2536.0,5.824329652996846,33.0,0.0,6,0.08650249242782593,120.0,nearest Python peak also far
1444,1444,30.5,35.0,4.5,4.5,17.878694534301758,35.0,256.0,2208.0,6.354166666666667,33.0,2.5,6,34.0,265.0,2526.0,6.995249406175772,35.5,0.5,3,0.09155938029289246,122.0,nearest Python peak also far
1445,1445,33.0,35.0,2.0,2.0,20.136301040649414,35.0,281.0,2300.0,4.864782608695652,33.0,0.0,5,34.5,282.0,2538.0,7.277186761229315,35.0,0.0,7,0.08596067875623703,96.0,"peak exists, weighted median differs"
1446,1446,33.0,34.0,1.0,1.0,21.370620727539062,35.0,294.0,2342.0,5.8518360375747225,34.0,1.0,8,13.5,290.0,2633.0,5.42214204329662,33.0,1.0,1,0.09211409091949463,105.0,matched within 1 deg
1447,1447,33.0,35.0,2.0,2.0,17.744670867919922,35.0,314.0,2405.0,5.303534303534303,33.0,0.0,4,35.0,292.0,2633.0,6.644891758450437,35.0,0.0,0,0.09162387996912003,107.0,"peak exists, weighted median differs"
1448,1448,33.5,35.0,1.5,1.5,19.057703018188477,35.0,312.0,2336.0,4.9743150684931505,33.0,0.5,4,35.0,297.0,2672.0,7.04060628742515,35.0,0.0,0,0.08884388208389282,106.0,"peak exists, weighted median differs"
1449,1449,32.5,35.0,2.5,2.5,18.434947967529297,35.0,316.0,2394.0,4.719715956558062,33.0,0.5,3,35.0,291.0,2625.0,6.663428571428572,35.0,0.0,0,0.09332671016454697,127.0,"peak exists, weighted median differs"
1450,1450,32.5,35.0,2.5,2.5,19.440032958984375,35.0,308.0,2390.0,4.5117154811715485,33.0,0.5,3,13.5,292.0,2613.0,8.053960964408725,35.0,0.0,1,0.09396526962518692,110.0,"peak exists, weighted median differs"
1451,1451,32.5,34.0,1.5,1.5,18.970407485961914,35.0,310.0,2394.0,4.722639933166249,33.0,0.5,3,13.5,306.0,2578.0,7.293250581846393,35.0,1.0,1,0.0954294502735138,117.0,"peak exists, weighted median differs"
1452,1452,32.5,35.0,2.5,2.5,19.093490600585938,35.0,292.0,2270.0,4.640969162995595,33.0,0.5,3,35.0,291.0,2592.0,7.51195987654321,35.0,0.0,0,0.08938568830490112,109.0,"peak exists, weighted median differs"
1453,1453,31.0,34.0,3.0,3.0,-22.932098388671875,36.0,292.0,2334.0,4.961011139674379,34.0,3.0,2,13.5,306.0,2582.0,8.170410534469404,35.0,1.0,1,0.09328801184892654,119.0,nearest Python peak also far
1454,1454,32.5,35.0,2.5,2.5,17.19853973388672,36.0,288.0,2335.0,5.0308351177730195,34.0,1.5,2,13.5,310.0,2592.0,7.413966049382716,35.5,0.5,1,0.09238499402999878,118.0,nearest Python peak also far
1455,1455,30.5,34.0,3.5,3.5,19.093490600585938,36.0,288.0,2346.0,5.118925831202046,31.0,0.5,9,13.5,296.0,2593.0,7.521018125723101,34.0,0.0,1,0.09442967921495438,99.0,"peak exists, weighted median differs"
1456,1456,30.5,34.0,3.5,3.5,17.35402488708496,36.0,298.0,2391.0,4.865328314512756,31.0,0.5,8,13.5,296.0,2573.0,7.917800233190828,34.5,0.5,3,0.09588095545768738,120.0,"peak exists, weighted median differs"
1457,1457,31.0,35.0,4.0,4.0,-21.801406860351562,37.0,297.0,2393.0,3.907647304638529,31.0,0.0,9,13.5,315.0,2629.0,7.320654241156333,35.0,0.0,5,0.09342346340417862,121.0,"peak exists, weighted median differs"
1458,1458,30.0,34.0,4.0,4.0,19.2900447845459,36.0,294.0,2405.0,4.543866943866944,30.0,0.0,6,13.5,313.0,2588.0,7.29791344667697,33.0,1.0,1,0.10235042124986649,109.0,"peak exists, weighted median differs"
1459,1459,30.5,35.0,4.5,4.5,18.88608741760254,36.0,306.0,2463.0,4.18026796589525,31.0,0.5,7,13.5,317.0,2651.0,7.887023764617125,34.5,0.5,3,0.10275677591562271,142.0,"peak exists, weighted median differs"
1460,1460,31.5,37.0,5.5,5.5,-20.854461669921875,37.0,315.0,2359.0,4.132683340398474,35.0,3.5,1,13.5,310.0,2655.0,6.709039548022599,35.5,1.5,4,0.09435228258371353,105.0,nearest Python peak also far
1461,1461,33.0,37.0,4.0,4.0,19.334808349609375,37.0,299.0,2289.0,4.330712101354303,35.0,2.0,1,13.5,300.0,2632.0,8.397226443768997,36.0,1.0,6,0.09077891707420349,107.0,nearest Python peak also far
1462,1462,31.5,37.0,5.5,5.5,-20.376434326171875,37.0,281.0,2280.0,3.8828947368421054,33.0,1.5,9,13.5,305.0,2665.0,6.497373358348968,36.5,0.5,5,0.09210763871669769,102.0,nearest Python peak also far
