frame,time_s,success,fascicle_length_px,final_fascicle_length_px,fascicle_angle_deg,pennation_angle_deg,super_apo_angle_deg,deep_apo_angle_deg,selected_line_angle_deg,selected_line_length_px,matlab_formula_fascicle_length_px,muscle_thickness_px,dohough_mask_density,dohough_n_peaks,n_fascicle_candidates,error
2166,64.96505803665157,True,657.3841180094969,657.3841180094969,23.0,24.48172317512939,-1.481723175129389,-2.2029694484196796,17.927919387817383,817.886474609375,657.3841180094969,272.4219193083816,0.0892566887690601,10,85,
2167,64.9950511382382,True,656.6671340796411,656.6671340796411,23.0,24.534676517764296,-1.5346765177642965,-2.1837054398825444,18.434947967529297,797.142333984375,656.6671340796411,272.6770170916183,0.08972109703552723,10,94,
2168,65.02504423982484,True,657.8374648394869,657.8374648394869,23.0,24.442143771811487,-1.4421437718114873,-2.1644409373833753,17.927919387817383,818.6981201171875,657.8374648394869,272.19615046520073,0.09141102711628267,10,122,
2169,65.05503734141148,True,683.5891149464136,683.5891149464136,22.0,23.415655075298815,-1.4156550752988153,-2.1740719812030136,18.85315704345703,782.5894165039062,683.5891149464136,271.6573820674198,0.1027051781521711,10,140,
2170,65.0850304429981,True,631.3177274119294,631.3177274119294,24.0,25.362859128403983,-1.3628591284039828,-2.1018298487906293,18.676700592041016,787.6236572265625,631.3177274119294,270.4246163621164,0.1098841559379757,10,155,
2171,65.11502354458474,True,610.2564788865072,610.2564788865072,25.0,26.296702895662918,-1.2967028956629179,-2.0584813451832247,17.81888771057129,823.18310546875,610.2564788865072,270.35558208072945,0.10525297350292835,10,148,
2172,65.14501664617138,True,637.2669056274979,637.2669056274979,24.0,25.29672350454237,-1.2967235045423706,-1.8513392990568036,19.025606155395508,783.258056640625,637.2669056274979,272.30807571205514,0.09437162981501071,10,130,
2173,65.17500974775801,True,611.9451877888248,611.9451877888248,25.0,26.323133347393167,-1.323133347393167,-1.9765952917250615,23.008869171142578,659.8001098632812,611.9451877888248,271.35676013097054,0.1085554322866947,10,105,
2174,65.20500284934465,True,718.8538840655567,718.8538840655567,21.0,21.996379934525834,-0.9963799345258337,-1.856157953419256,18.92464256286621,789.47314453125,718.8538840655567,269.2452926782115,0.1024536236745014,10,137,
2175,65.23499595093128,True,718.5649335986061,718.5649335986061,21.0,22.030054267845543,-1.0300542678455429,-1.774250007626705,18.68735122680664,797.3646240234375,718.5649335986061,269.5285993013067,0.10408550272194846,10,134,
2176,65.26498905251792,True,688.5517774772219,688.5517774772219,22.0,23.030054267845543,-1.0300542678455429,-1.817615605494865,18.69898223876953,796.3126831054688,688.5517774772219,269.37104121913995,0.10068629221600145,10,104,
2177,65.29498215410456,True,689.4937554322959,689.4937554322959,22.0,23.02518679133638,-1.025186791336381,-1.7935235785680845,22.06789779663086,690.7571411132812,689.4937554322959,269.6856486672108,0.10324698779638278,10,153,
2178,65.32497525569119,True,719.1420221860456,719.1420221860456,21.0,22.039523431550265,-1.0395234315502648,-1.7790690729427752,18.970407485961914,787.6754760742188,719.1420221860456,269.8552310112948,0.09898991202043396,10,126,
2179,65.35496835727783,True,662.5715386483532,662.5715386483532,23.0,24.04925891572796,-1.049258915727961,-1.7453427081007362,19.65382194519043,763.4345703125,662.5715386483532,270.0124092289466,0.10163445909337186,10,154,
2180,65.38496145886445,True,638.8168884387148,638.8168884387148,24.0,24.991645233339597,-0.9916452333395966,-1.6248747986481362,-21.801406860351562,782.1678466796875,638.8168884387148,269.89125650706734,0.09039190897597978,10,152,
2181,65.4149545604511,True,635.7413238487991,635.7413238487991,24.0,25.13798753888372,-1.1379875388837206,-1.7164294413541938,19.358993530273438,770.9655151367188,635.7413238487991,270.0627417598594,0.09957687246832994,10,183,
2182,65.44494766203773,True,660.1052807870442,660.1052807870442,23.0,24.032208142864874,-1.0322081428648744,-1.7212488034648743,19.230670928955078,776.2620849609375,660.1052807870442,268.82795318131883,0.08186485719445806,10,125,
2183,65.47494076362436,True,590.1474374255885,590.1474374255885,26.0,27.00571134689301,-1.0057113468930083,-1.7501593839294856,19.65382194519043,760.10009765625,590.1474374255885,267.9737439139978,0.07769163291106582,10,113,
2184,65.504933865211,True,611.0402545569578,611.0402545569578,25.0,26.00571134689301,-1.0057113468930083,-1.6923373462300049,19.79887580871582,754.5548095703125,611.0402545569578,267.91716097698105,0.07565984674527207,10,72,
2185,65.53492696679764,True,569.537018827187,569.537018827187,27.0,27.926238719830963,-0.9262387198309625,-1.7357067433452187,21.801406860351562,688.8536987304688,569.537018827187,266.7338278039592,0.06606207590495111,10,68,
2186,65.56492006838427,True,632.7938580714389,632.7938580714389,24.0,24.886541328076646,-0.8865413280766461,-1.730887454528414,20.323135375976562,737.2832641601562,632.7938580714389,266.2940444517364,0.07073195902887071,10,115,
2187,65.59491316997091,True,634.3922796729144,634.3922796729144,24.0,24.886541328076646,-0.8865413280766461,-1.600777934427981,21.801406860351562,693.4017333984375,634.3922796729144,266.9666966078322,0.09026935679455095,10,133,
2188,65.62490627155753,True,610.6571056793266,610.6571056793266,25.0,25.873342607996932,-0.873342607996932,-1.6682421131648653,20.376434326171875,736.8538818359375,610.6571056793266,266.48051013481756,0.08177455558708945,10,133,
2189,65.65489937314418,True,612.2585669023501,612.2585669023501,25.0,25.820445958744187,-0.8204459587441875,-1.5092103441336349,21.595308303833008,700.4786376953125,612.2585669023501,266.670657485,0.08088443974302742,10,127,
2190,65.68489247473082,True,591.9504120126114,591.9504120126114,26.0,26.48632158127043,-0.4863215812704311,-1.4610133473957774,22.932098388671875,662.5870971679688,591.9504120126114,264.00050112750006,0.07377641322015532,10,95,
2191,65.71488557631744,True,613.2074685336966,613.2074685336966,25.0,25.447769917421255,-0.4477699174212546,-1.4417359976788475,21.801406860351562,698.1796875,613.2074685336966,263.48797236758713,0.06797130988931603,10,68,
2192,65.74487867790408,True,592.2594224820193,592.2594224820193,26.0,26.428560702795778,-0.42856070279577807,-1.403177783202608,22.306203842163086,679.87060546875,592.2594224820193,263.6037813237941,0.07315720219819913,10,92,
2193,65.77487177949071,True,590.3155944561468,590.3155944561468,26.0,26.44790345978268,-0.44790345978267965,-1.4706544382525522,22.932098388671875,665.7164306640625,590.3155944561468,262.9170641680916,0.09197218710493046,10,105,
2194,65.80486488107735,True,590.7696852119878,590.7696852119878,26.0,26.36592916022559,-0.3659291602255905,-1.4995721293994961,24.567169189453125,621.1176147460938,590.7696852119878,262.362274689521,0.0754856936453469,10,94,
2195,65.83485798266399,True,590.5869076991438,590.5869076991438,26.0,26.394877258674825,-0.3948772586748248,-1.3790760288887327,28.009174346923828,549.9928588867188,590.5869076991438,262.548417665692,0.07684021775587606,10,83,
2196,65.86485108425062,True,568.8640346858564,568.8640346858564,27.0,27.351588426907057,-0.35158842690705683,-1.417635042057384,23.962488174438477,639.82763671875,568.8640346858564,261.3642784829442,0.08459970587476458,10,98,
2197,65.89484418583726,True,568.1229839544309,568.1229839544309,27.0,27.390141354414453,-0.3901413544144532,-1.38871780565961,20.136301040649414,746.64599609375,568.1229839544309,261.36328308315825,0.08360638819370984,10,92,
2198,65.92483728742388,True,549.3087145752016,549.3087145752016,28.0,28.33237877319911,-0.33237877319911036,-1.3935361246162472,20.95577621459961,714.7642211914062,549.3087145752016,260.6940637535398,0.07820119198121726,10,96,
2199,65.95483038901052,True,550.6105283417991,550.6105283417991,28.0,28.33724764953621,-0.33724764953620934,-1.2796591642199928,19.093490600585938,782.241455078125,550.6105283417991,261.3530697779951,0.08223251373874454,10,93,
2200,65.98482349059717,True,563.8466324799041,563.8466324799041,27.0,27.322773918053514,-0.32277391805351385,-1.567042898531298,-20.772247314453125,782.3836669921875,563.8466324799041,258.80714118024576,0.10216981862277148,10,146,
2201,66.01481659218379,True,569.8149705021463,569.8149705021463,27.0,27.279484445091896,-0.27948444509189585,-1.273031769980065,23.198589324951172,653.9960327148438,569.8149705021463,261.1640608430397,0.0729765989834619,10,86,
2202,66.04480969377043,True,532.2587854211517,532.2587854211517,27.0,27.289222924853902,-0.28922292485390244,-3.1118282441764507,16.8583984375,816.3543701171875,532.2587854211517,244.03128616892877,0.08141979927242705,10,107,
2203,66.07480279535707,True,534.3944947038635,534.3944947038635,27.0,27.144878848547563,-0.14487884854756317,-3.021139637221836,20.55604362487793,681.3974609375,534.3944947038635,243.81324328358352,0.05773497768260275,10,75,
2204,66.1047958969437,True,518.1715896482544,518.1715896482544,28.0,28.221853903813184,-0.2218539038131837,-2.9304409456114797,18.434947967529297,764.0361938476562,518.1715896482544,245.0365460845221,0.0883407724657499,10,118,
2205,66.13478899853034,True,515.8174959883961,515.8174959883961,28.0,28.202509963279738,-0.2025099632797378,-3.0664858631534457,18.7413387298584,745.3129272460938,515.8174959883961,243.76986638467946,0.09081116643876261,10,116,
2206,66.16478210011697,True,525.5347654812101,525.5347654812101,28.0,28.19290522575639,-0.19290522575639102,-2.556150803267059,17.474773406982422,809.109375,525.5347654812101,248.28450224193904,0.10089914600479888,10,130,
2207,66.1947752017036,True,517.4793935926683,517.4793935926683,28.0,28.23132600870281,-0.2313260087028084,-2.907761423014705,17.878694534301758,780.587890625,517.4793935926683,244.78459185676692,0.09384272040042313,10,113,
2208,66.22476830329025,True,537.646678885052,537.646678885052,27.0,27.188035919745232,-0.18803591974523215,-2.703625812216899,17.81888771057129,789.0906372070312,537.646678885052,245.65732459031477,0.08744420650687582,10,99,
2209,66.25476140487687,True,539.8789096559428,539.8789096559428,27.0,27.221720672511367,-0.22172067251136696,-2.5221138093403113,17.241456985473633,814.403564453125,539.8789096559428,246.95954656379655,0.08810211821770428,10,109,
2210,66.28475450646351,True,506.88983067447896,506.88983067447896,29.0,29.255405272007295,-0.25540527200729457,-2.408641894669131,17.241456985473633,815.5394287109375,506.88983067447896,247.71885992018017,0.07611135478211511,10,68,
2211,66.31474760805014,True,494.21453544987224,494.21453544987224,30.0,30.212115323857063,-0.21211532385706278,-2.295151071306691,20.323135375976562,709.9126586914062,494.21453544987224,248.69008282072465,0.06044402590366108,10,60,
2212,66.34474070963678,True,497.1235139397307,497.1235139397307,30.0,30.163956131990687,-0.16395613199068748,-2.0681162435820966,-20.556045532226562,780.7720336914062,497.1235139397307,249.79270713861092,0.057657576304858224,10,47,
2213,66.37473381122342,True,488.12944315650685,488.12944315650685,31.0,31.149481711402274,-0.14948171140227373,-1.7501593839294856,17.81888771057129,813.4578247070312,488.12944315650685,252.49599815130472,0.07849789726257127,10,77,
2214,66.40472691281005,True,488.3619052552722,488.3619052552722,31.0,31.20724634646578,-0.2072463464657801,-1.7501593839294856,19.79887580871582,739.7296752929688,488.3619052552722,253.03748630985825,0.08602518124822622,10,100,
2215,66.43472001439669,True,502.3066776277537,502.3066776277537,30.0,30.27461519912012,-0.2746151991201202,-1.7501593839294856,17.35402488708496,830.8008422851562,502.3066776277537,253.2354242698896,0.06637168141592921,10,74,
2216,66.46471311598332,True,488.53568065040525,488.53568065040525,31.0,31.188035919745232,-0.18803591974523215,-1.67633232721505,19.093490600585938,764.7255859375,488.53568065040525,252.98741433992623,0.07118346706571377,10,79,
2217,66.49470621756996,True,489.4024093719963,489.4024093719963,31.0,31.317904393227565,-0.3179043932275647,-1.6365763886300044,22.932098388671875,649.0128784179688,489.4024093719963,254.3845681675342,0.07060940684744188,10,92,
2218,66.5246993191566,True,489.19474960940966,489.19474960940966,31.0,31.317904393227565,-0.3179043932275647,-1.6479375673483219,-24.904769897460938,647.9234008789062,489.19474960940966,254.27662951006178,0.07494388400113522,10,91,
2219,66.55469242074322,True,487.4097626507638,487.4097626507638,31.0,31.303430289891622,-0.30343028989162235,-1.818301110646729,19.79887580871582,735.1181640625,487.4097626507638,253.24362065186432,0.07609845455249103,10,86,
2220,66.58468552232986,True,488.3113458454639,488.3113458454639,31.0,31.298694611343308,-0.29869461134330777,-1.7501593839294856,-19.798873901367188,813.8397216796875,488.3113458454639,253.67757048761115,0.07797543796279574,10,102,
2221,66.6146786239165,True,475.03675722220055,475.03675722220055,32.0,32.28908969494907,-0.28908969494906955,-1.7615192265861594,18.970407485961914,769.5694580078125,475.03675722220055,253.76054294080785,0.07194458061353493,10,127,
2222,66.64467172550313,True,475.9333233256029,475.9333233256029,32.0,32.366062705296514,-0.36606270529651397,-1.7331244404283268,24.304548263549805,616.2200317382812,475.9333233256029,254.77976341479084,0.07411826930519363,10,89,
2223,66.67466482708977,True,478.97044193666164,478.97044193666164,32.0,32.3997460671477,-0.3997460671477029,-1.568419341926898,20.854455947875977,709.99609375,478.97044193666164,256.6434044677048,0.06722954668593101,10,63,
2224,66.7046579286764,True,478.55733748849576,478.55733748849576,32.0,32.394877258674825,-0.3948772586748248,-1.6479375673483219,23.962488174438477,629.7737426757812,478.55733748849576,256.38771691524164,0.05759952527154984,10,80,
2225,66.73465103026304,True,475.7999719519779,475.7999719519779,32.0,32.428560385591396,-0.4285603855913962,-1.7899106082460605,23.198589324951172,641.9817504882812,475.7999719519779,255.14659440328413,0.05869604478959725,10,76,
2226,66.76464413184968,True,480.159908875908,480.159908875908,32.0,32.4863218984697,-0.4863218984696971,-1.5627434059479697,19.230670928955078,763.858642578125,480.159908875908,257.8930477201388,0.052587786062591915,10,71,
2227,66.7946372334363,True,477.4651648787521,477.4651648787521,32.0,32.443034394301634,-0.44303439430163394,-1.7047288026675744,19.79887580871582,740.7499389648438,477.4651648787521,256.14134987173765,0.05420031476560283,10,54,
2228,66.82463033502295,True,490.22033925185843,490.22033925185843,31.0,31.409351074619963,-0.4093510746199627,-1.7331244404283268,-19.093490600585938,850.4380493164062,490.22033925185843,255.4778054617926,0.06170824840682164,10,45,
2229,66.85462343660957,True,477.93569152959674,477.93569152959674,32.0,32.57289550903565,-0.5728955090356465,-1.6479350279844311,-21.317916870117188,765.083984375,477.93569152959674,257.30728588727555,0.07855594829587967,10,75,
2230,66.88461653819621,True,445.02482246845506,445.02482246845506,33.0,33.45277251879426,-0.45277251879426217,-2.703625812216899,17.241456985473633,799.1242065429688,445.02482246845506,245.3196871160072,0.08556077298175907,10,101,
2231,66.91460963978285,True,466.96716196985477,466.96716196985477,32.0,32.40461518705365,-0.4046151870536505,-2.1589363411400484,20.92449951171875,693.15234375,466.96716196985477,250.24527575323788,0.09146262803477902,10,88,
2232,66.94460274136948,True,485.0367609699699,485.0367609699699,31.0,31.516197178182892,-0.5161971781828925,-1.9318642040100542,18.060470581054688,791.059814453125,485.0367609699699,253.54791279602753,0.09589385691065301,10,135,
2233,66.97459584295612,True,474.09101156296106,474.09101156296106,32.0,32.63538702572197,-0.6353870257219683,-1.8183036495537124,19.983104705810547,727.8411865234375,474.09101156296106,255.67301465423213,0.09635826517712015,10,96,
